# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	DiseaseCategories	DirectEvidence	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
xkr4	Mucositis	MESH:D052016	XKR4	114786	Digestive system disease|Mouth disease	Digestive system disease|Mouth disease		Tretinoin	2.96		10741706
xkr4	Multiple Myeloma	MESH:D009101	XKR4	114786	Blood disease|Cancer|Cardiovascular disease|Immune system disease	Blood disease|Cancer|Cardiovascular disease|Immune system disease		Tretinoin	6.68		7833269|9234591
xkr4	Multiple Myeloma	MESH:D009101	XKR4	114786	Blood disease|Cancer|Cardiovascular disease|Immune system disease	Blood disease|Cancer|Cardiovascular disease|Immune system disease		trichostatin A	6.68		18172295
xkr4	Multiple Organ Failure	MESH:D009102	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	2.92		9371937
xkr4	Multiple Pulmonary Nodules	MESH:D055613	XKR4	114786	Cancer|Respiratory tract disease	Cancer|Respiratory tract disease		Propylthiouracil	4.67		19260531
xkr4	Muscle Cramp	MESH:D009120	XKR4	114786	Musculoskeletal disease|Nervous system disease|Signs and symptoms	Musculoskeletal disease|Nervous system disease|Signs and symptoms		Tretinoin	7.78		17136541
xkr4	Muscle Cramp	MESH:D009120	XKR4	114786	Musculoskeletal disease|Nervous system disease|Signs and symptoms	Musculoskeletal disease|Nervous system disease|Signs and symptoms		Valproic Acid	7.78		6772435
xkr4	Muscle Hypotonia	MESH:D009123	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	2.98		9243242
xkr4	Muscle Rigidity	MESH:D009127	XKR4	114786	Musculoskeletal disease|Nervous system disease|Signs and symptoms	Musculoskeletal disease|Nervous system disease|Signs and symptoms		Valproic Acid	2.23		17726763|18495313|2501690|391328|9097225
xkr4	Muscle Weakness	MESH:D018908	XKR4	114786	Musculoskeletal disease|Nervous system disease|Pathology (process)|Signs and symptoms	Musculoskeletal disease|Nervous system disease|Pathology (process)|Signs and symptoms		Valproic Acid	2.19		8328579
xkr4	Muscular Diseases	MESH:D009135	XKR4	114786	Musculoskeletal disease|Nervous system disease	Musculoskeletal disease|Nervous system disease		Arsenic	9.30		27847431
xkr4	Muscular Diseases	MESH:D009135	XKR4	114786	Musculoskeletal disease|Nervous system disease	Musculoskeletal disease|Nervous system disease		Atrazine	9.30		24863870
xkr4	Muscular Diseases	MESH:D009135	XKR4	114786	Musculoskeletal disease|Nervous system disease	Musculoskeletal disease|Nervous system disease		Valproic Acid	9.30		15812121|19593189
xkr4	Musculoskeletal Abnormalities	MESH:D009139	XKR4	114786	Congenital abnormality|Musculoskeletal disease	Congenital abnormality|Musculoskeletal disease		bisphenol A	14.62		26712470
xkr4	Musculoskeletal Abnormalities	MESH:D009139	XKR4	114786	Congenital abnormality|Musculoskeletal disease	Congenital abnormality|Musculoskeletal disease		entinostat	14.62		17517827
xkr4	Musculoskeletal Abnormalities	MESH:D009139	XKR4	114786	Congenital abnormality|Musculoskeletal disease	Congenital abnormality|Musculoskeletal disease		Valproic Acid	14.62		11223853|20457659|3142446|8363144|8888407
xkr4	Musculoskeletal Diseases	MESH:D009140	XKR4	114786	Musculoskeletal disease	Musculoskeletal disease		Valproic Acid	3.21		14991910
xkr4	Myelodysplastic Syndromes	MESH:D009190	XKR4	114786	Blood disease	Blood disease		Arsenic	13.52		2012077
xkr4	Myelodysplastic Syndromes	MESH:D009190	XKR4	114786	Blood disease	Blood disease		Tretinoin	13.52		10803936|17596541
xkr4	Myelodysplastic Syndromes	MESH:D009190	XKR4	114786	Blood disease	Blood disease		Valproic Acid	13.52		17596541
xkr4	Leukemia, Promyelocytic, Acute	MESH:D015473	XKR4	114786	Cancer	Cancer		Arsenic	7.48		16494910|17339181|20943951|22617429|25583766
xkr4	Leukemia, Promyelocytic, Acute	MESH:D015473	XKR4	114786	Cancer	Cancer		Tretinoin	7.48		10025910|10203107|10214877|10373566|10466446|10607690|10629576|10643151|10734661|10742073|10800178|10954752|11133770|11215876|11604554|11737750|11798639|11804921|11860447|12016812|12212169|12652617|12679006|12688331|12801854|12860824|12952241|1403049|14565670|14648024|14730300|15044693|15045822|15087033|15559237|15748426|15842672|15863216|16107885|16140955|16263588|16307543|16331271|16351631|1637024|16373661|1637880|16447715|16447716|16766008|16767393|16788101|16823087|16858973|16891316|16923519|16930140|16932337|16935935|17107899|17136541|17202112|17217047|17288291|17294898|1730098|17301526|17339181|17361223|17368321|17506722|17564563|17619879|17649720|17712046|17852441|18205843|18275266|18363177|18452541|18463343|18584165|18646608|18832917|19018859|19029980|19035177|19075265|19225113|19642359|19887701|20009973|20060166|20098333|20378816|20491286|20574048|21146216|21274875|22407853|23168069|23208507|23295767|23611222|24009642|24053202|24658375|24791595|25003661|25583766|26892147|2696695|28053092|7589349|7901684|7905174|7905175|7934481|7955929|8018908|8035603|8088385|8100880|8156857|8230749|8400267|8483331|8501972|8546128|8616088|8641645|8652924|8691592|8986606|9001434|9108090|9118606|9158667|9369438|9519692|9680118|9763554|9769296|9834237
xkr4	Myocardial Infarction	MESH:D009203	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Arsenic	11.54		17875584
xkr4	Myocardial Infarction	MESH:D009203	XKR4	114786	Cardiovascular disease	Cardiovascular disease		bisphenol A	11.54		20084273
xkr4	Myocardial Infarction	MESH:D009203	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Tretinoin	11.54		10025910
xkr4	Myocardial Infarction	MESH:D009203	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Vehicle Emissions	11.54		19553228
xkr4	Myocardial Ischemia	MESH:D017202	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Arsenic	8.56		15371236|26629599
xkr4	Myocardial Ischemia	MESH:D017202	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Ethinyl Estradiol	8.56		12748457|3529368|3653128|7388443
xkr4	Myocardial Ischemia	MESH:D017202	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Vehicle Emissions	8.56		26629599
xkr4	Myocardial Reperfusion Injury	MESH:D015428	XKR4	114786	Cardiovascular disease|Pathology (process)	Cardiovascular disease|Pathology (process)		Vehicle Emissions	2.39		20049117
xkr4	Myocarditis	MESH:D009205	XKR4	114786	Cardiovascular disease	Cardiovascular disease		bisphenol A	12.25		22718145
xkr4	Myocarditis	MESH:D009205	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Propylthiouracil	12.25		9219172
xkr4	Myocarditis	MESH:D009205	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Tretinoin	12.25		15842672|17619879|20060166
xkr4	Myoclonic Epilepsy, Juvenile	MESH:D020190	XKR4	114786	Nervous system disease	Nervous system disease		Valproic Acid	3.78		19177810
xkr4	Myoclonus	MESH:D009207	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	2.09		15380868|15701074|16507108|18495313|19448237|19721703|20332743|7532570|8099687
xkr4	Myoma	MESH:D009214	XKR4	114786	Cancer	Cancer		bisphenol A	4.07		23915859
xkr4	Myositis	MESH:D009220	XKR4	114786	Musculoskeletal disease|Nervous system disease	Musculoskeletal disease|Nervous system disease		Propylthiouracil	8.67		566489
xkr4	Myositis	MESH:D009220	XKR4	114786	Musculoskeletal disease|Nervous system disease	Musculoskeletal disease|Nervous system disease		Tretinoin	8.67		10629576|15842672|16307543|16351631|16923519|18205843|19887701|20009973|24658375|7934481
xkr4	Nausea	MESH:D009325	XKR4	114786	Signs and symptoms	Signs and symptoms		Ethinyl Estradiol	7.63		10574641|12499032|19443681|7750278|8353409|9408704|9678128
xkr4	Nausea	MESH:D009325	XKR4	114786	Signs and symptoms	Signs and symptoms		Tretinoin	7.63		10742073|8487058|9028161|9234591
xkr4	Nausea	MESH:D009325	XKR4	114786	Signs and symptoms	Signs and symptoms		Valproic Acid	7.63		10227223|1606338|17846437|18446695|2121122|6772435
xkr4	Necrosis	MESH:D009336	XKR4	114786	Pathology (process)	Pathology (process)		(6-(4-(2-piperidin-1-ylethoxy)phenyl))-3-pyridin-4-ylpyrazolo(1,5-a)pyrimidine	32.08		25445804
xkr4	Necrosis	MESH:D009336	XKR4	114786	Pathology (process)	Pathology (process)		Arsenic	32.08		23353816
xkr4	Necrosis	MESH:D009336	XKR4	114786	Pathology (process)	Pathology (process)		bisphenol A	32.08		17493787|26063408|26450347
xkr4	Necrosis	MESH:D009336	XKR4	114786	Pathology (process)	Pathology (process)		Cadmium Chloride	32.08		10647914|11341981|12449241|16532269|16597613|17292349|17323976|17785681|19135076|19997867|20435356|20719421|21337715|21697648|23717155|23750309|23961183|24549004|26462792|26790433
xkr4	Necrosis	MESH:D009336	XKR4	114786	Pathology (process)	Pathology (process)		fullerene C60	32.08		20045429
xkr4	Necrosis	MESH:D009336	XKR4	114786	Pathology (process)	Pathology (process)		Nickel	32.08		19839048|24579805
xkr4	Necrosis	MESH:D009336	XKR4	114786	Pathology (process)	Pathology (process)		Propylthiouracil	32.08		1521477|16498810|19578601|20482568|3812421
xkr4	Necrosis	MESH:D009336	XKR4	114786	Pathology (process)	Pathology (process)		Tretinoin	32.08		12969142|16351631|17763283|21274875|27368152|7934481
xkr4	Necrosis	MESH:D009336	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	32.08		11698905|15858223|19535489|20861068|2119302|22898132|8099687
xkr4	Necrosis	MESH:D009336	XKR4	114786	Pathology (process)	Pathology (process)		Vehicle Emissions	32.08		21162728|23905969|25500124
xkr4	Neonatal Abstinence Syndrome	MESH:D009357	XKR4	114786	Infant-newborn disease|Mental disorder|Substance-related disorder	Infant-newborn disease|Mental disorder|Substance-related disorder		Valproic Acid	3.28		8215567
xkr4	Neoplasm Invasiveness	MESH:D009361	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	16.76		27519288
xkr4	Neoplasm Invasiveness	MESH:D009361	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		Arsenic	16.76		23100159|25868784
xkr4	Neoplasm Invasiveness	MESH:D009361	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		bisphenol A	16.76		25312822|26546977
xkr4	Neoplasm Invasiveness	MESH:D009361	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		Cadmium Chloride	16.76		26514923|28527916|28830677
xkr4	Neoplasm Invasiveness	MESH:D009361	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		Tretinoin	16.76		16461808
xkr4	Neoplasm Metastasis	MESH:D009362	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		Arsenic	16.35		23891734
xkr4	Neoplasm Metastasis	MESH:D009362	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		bisphenol A	16.35		21988766
xkr4	Neoplasm Metastasis	MESH:D009362	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		Tretinoin	16.35		15982179
xkr4	Neoplasm Metastasis	MESH:D009362	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		trichostatin A	16.35		23770000
xkr4	Neoplasm Metastasis	MESH:D009362	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		Valproic Acid	16.35		1729766
xkr4	Neoplasm Recurrence, Local	MESH:D009364	XKR4	114786	Cancer|Pathology (process)	Cancer|Pathology (process)		Tretinoin	3.24		15982179|26285909
xkr4	Neoplasms	MESH:D009369	XKR4	114786	Cancer	Cancer		Arsenic	24.23		17366768|19440436|21473387|21565247|22634503
xkr4	Neoplasms	MESH:D009369	XKR4	114786	Cancer	Cancer		Cadmium Chloride	24.23		15551354|22112500
xkr4	Neoplasms	MESH:D009369	XKR4	114786	Cancer	Cancer		fullerene C60	24.23		22108244
xkr4	Neoplasms	MESH:D009369	XKR4	114786	Cancer	Cancer		Nickel	24.23		17916923|21473387
xkr4	Neoplasms	MESH:D009369	XKR4	114786	Cancer	Cancer		Tretinoin	24.23		16594593|16946489
xkr4	Neoplasms	MESH:D009369	XKR4	114786	Cancer	Cancer		Valproic Acid	24.23		22580532
xkr4	Neoplasms	MESH:D009369	XKR4	114786	Cancer	Cancer		Vehicle Emissions	24.23		17938725|22393207
xkr4	Neoplasms, Experimental	MESH:D009374	XKR4	114786	Cancer	Cancer		4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	21.96		21613822
xkr4	Neoplasms, Experimental	MESH:D009374	XKR4	114786	Cancer	Cancer		Arsenic	21.96		22843710|23743303
xkr4	Neoplasms, Experimental	MESH:D009374	XKR4	114786	Cancer	Cancer		bisphenol A	21.96		24424067
xkr4	Neoplasms, Experimental	MESH:D009374	XKR4	114786	Cancer	Cancer		Cadmium Chloride	21.96		26220685
xkr4	Neoplasms, Experimental	MESH:D009374	XKR4	114786	Cancer	Cancer		Tretinoin	21.96		11590323|17701358|18098270|19731824
xkr4	Neoplasms, Experimental	MESH:D009374	XKR4	114786	Cancer	Cancer		trichostatin A	21.96		26768552
xkr4	Nephritis	MESH:D009393	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		Propylthiouracil	13.69		11307296|566489
xkr4	Nephritis	MESH:D009393	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		trichostatin A	13.69		23707763
xkr4	Nephritis	MESH:D009393	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		Valproic Acid	13.69		23707763
xkr4	Nephritis, Interstitial	MESH:D009395	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		Propylthiouracil	10.21		10344375|11014318|16354242|17985400|7942812|9550661
xkr4	Nephritis, Interstitial	MESH:D009395	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		Tretinoin	10.21		11604554
xkr4	Nephritis, Interstitial	MESH:D009395	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		Valproic Acid	10.21		11891102|15785938|17069740|3124010|8684554
xkr4	Nephrosis	MESH:D009401	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		Tretinoin	3.08		12660332
xkr4	Nerve Degeneration	MESH:D009410	XKR4	114786	Pathology (process)	Pathology (process)		Atrazine	15.93		26075868
xkr4	Nerve Degeneration	MESH:D009410	XKR4	114786	Pathology (process)	Pathology (process)		bisphenol A	15.93		25381574
xkr4	Nerve Degeneration	MESH:D009410	XKR4	114786	Pathology (process)	Pathology (process)		Cadmium Chloride	15.93		27389774
xkr4	Nerve Degeneration	MESH:D009410	XKR4	114786	Pathology (process)	Pathology (process)		trichostatin A	15.93		23558232
xkr4	Nerve Degeneration	MESH:D009410	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	15.93		12192617
xkr4	Nervous System Diseases	MESH:D009422	XKR4	114786	Nervous system disease	Nervous system disease		Arsenic	8.67		19371619
xkr4	Nervous System Diseases	MESH:D009422	XKR4	114786	Nervous system disease	Nervous system disease		Nickel	8.67		19821026
xkr4	Nervous System Diseases	MESH:D009422	XKR4	114786	Nervous system disease	Nervous system disease		Valproic Acid	8.67		11737171|12821749|18042239|18455366|22045034|8149357|8816215
xkr4	Nervous System Malformations	MESH:D009421	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		bisphenol A	8.09		11399458|16427766|20299547|22194820|23337607|23440186|24820113
xkr4	Nervous System Malformations	MESH:D009421	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		Tretinoin	8.09		21934132|9125849
xkr4	Neural Tube Defects	MESH:D009436	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		Arsenic	16.48		16620997
xkr4	Neural Tube Defects	MESH:D009436	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		Cadmium Chloride	16.48		18974090|27417525
xkr4	Neural Tube Defects	MESH:D009436	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		Tretinoin	16.48		10923335|17252267|2183387|22262565|2373757|3293260|6648825|9142499|9535508
xkr4	Neural Tube Defects	MESH:D009436	XKR4	114786	Congenital abnormality|Nervous system disease	Congenital abnormality|Nervous system disease		Valproic Acid	16.48		10452927|10560583|10689198|10716750|11018306|11091363|11422330|12692401|1363493|1377411|14745917|14991910|15170225|1574172|15794725|15799026|16112698|16359493|16699836|16842966|17075842|1810574|1882348|19496458|1978020|19830722|20025093|20705080|21195144|21708246|2284927|23042728|23888923|24849673|24896083|2510370|3086173|3086174|3110521|3135633|3140405|3142446|3927520|3939491|6428923|7852547|8012899|8318756|8563186|8638254|8888407|9098922|9188671
xkr4	Neurobehavioral Manifestations	MESH:D019954	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Arsenic	16.06		25451969
xkr4	Neurobehavioral Manifestations	MESH:D019954	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		bisphenol A	16.06		24953688
xkr4	Neurobehavioral Manifestations	MESH:D019954	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Tretinoin	16.06		9380001
xkr4	Neurobehavioral Manifestations	MESH:D019954	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	16.06		7574471|7635095|8150804|8251047|9706729
xkr4	Neurodegenerative Diseases	MESH:D019636	XKR4	114786	Nervous system disease	Nervous system disease		Valproic Acid	2.30		25453207
xkr4	Neurodevelopmental Disorders	MESH:D065886	XKR4	114786	Mental disorder	Mental disorder		Arsenic	7.54		25446717
xkr4	Neurodevelopmental Disorders	MESH:D065886	XKR4	114786	Mental disorder	Mental disorder		Vehicle Emissions	7.54		26641520
xkr4	Neurogenic Bowel	MESH:D055496	XKR4	114786	Digestive system disease	Digestive system disease		Valproic Acid	4.20		2492459
xkr4	Neurogenic Inflammation	MESH:D020078	XKR4	114786	Nervous system disease|Pathology (process)	Nervous system disease|Pathology (process)		Arsenic	8.62		17056641|25288670
